"","Date","Count","DayNight","Game","Weekday","Area"
"24980",2006-11-14,6,1,0,1,1
"24981",2006-11-15,6,1,0,1,1
"24982",2006-11-16,14,1,0,1,1
"24983",2006-11-17,10,1,0,1,1
"24984",2006-11-18,7,1,0,0,1
"24985",2006-11-19,6,1,0,0,1
"24986",2006-11-20,7,1,0,1,1
"24987",2006-11-21,9,1,0,1,1
"24988",2006-11-22,13,1,0,1,1
"24989",2006-11-23,7,1,0,1,1
"24990",2006-11-24,5,1,0,1,1
"24991",2006-11-25,8,1,0,0,1
"24992",2006-11-26,11,1,0,0,1
"24993",2006-11-27,8,1,0,1,1
"24994",2006-11-28,6,1,0,1,1
"24995",2006-11-29,7,1,0,1,1
"24996",2006-11-30,4,1,0,1,1
"24997",2006-12-01,8,1,0,1,1
"24998",2006-12-02,6,1,0,0,1
"24999",2006-12-03,6,1,0,0,1
"25000",2006-12-04,8,1,0,1,1
"25001",2006-12-05,4,1,0,1,1
"25002",2006-12-06,7,1,0,1,1
"25003",2006-12-07,2,1,0,1,1
"25004",2006-12-08,3,1,0,1,1
"25005",2006-12-09,3,1,0,0,1
"25006",2006-12-10,4,1,0,0,1
"25007",2006-12-11,4,1,0,1,1
"25008",2006-12-12,7,1,0,1,1
"25009",2006-12-13,4,1,0,1,1
"25010",2006-12-14,10,1,0,1,1
"25011",2006-12-15,9,1,0,1,1
"25012",2006-12-16,5,1,0,0,1
"25013",2006-12-17,6,1,0,0,1
"25014",2006-12-18,9,1,0,1,1
"25015",2006-12-19,9,1,0,1,1
"25016",2006-12-20,10,1,0,1,1
"25017",2006-12-21,6,1,0,1,1
"25018",2006-12-22,12,1,0,1,1
"25019",2006-12-23,6,1,0,0,1
"25020",2006-12-24,7,1,0,0,1
"25021",2006-12-25,2,1,0,1,1
"25022",2006-12-26,5,1,0,1,1
"25023",2006-12-27,8,1,0,1,1
"25024",2006-12-28,3,1,0,1,1
"25025",2006-12-29,8,1,0,1,1
"25026",2006-12-30,4,1,0,0,1
"25027",2006-12-31,4,1,0,0,1
"25028",2007-01-01,10,1,0,1,1
"25029",2007-01-02,3,1,0,1,1
"25030",2007-01-03,5,1,0,1,1
"25031",2007-01-04,6,1,0,1,1
"25032",2007-01-05,8,1,0,1,1
"25033",2007-01-06,3,1,0,0,1
"25034",2007-01-07,2,1,0,0,1
"25035",2007-01-08,2,1,0,1,1
"25036",2007-01-09,7,1,0,1,1
"25037",2007-01-10,7,1,0,1,1
"25038",2007-01-11,9,1,0,1,1
"25039",2007-01-12,5,1,0,1,1
"25040",2007-01-13,5,1,0,0,1
"25041",2007-01-14,6,1,0,0,1
"25042",2007-01-15,4,1,0,1,1
"25043",2007-01-16,11,1,0,1,1
"25044",2007-01-17,3,1,0,1,1
"25045",2007-01-18,13,1,0,1,1
"25046",2007-01-19,4,1,0,1,1
"25047",2007-01-20,9,1,0,0,1
"25048",2007-01-21,2,1,0,0,1
"25049",2007-01-22,8,1,0,1,1
"25050",2007-01-23,9,1,0,1,1
"25051",2007-01-24,7,1,0,1,1
"25052",2007-01-25,9,1,0,1,1
"25053",2007-01-26,6,1,0,1,1
"25054",2007-01-27,6,1,0,0,1
"25055",2007-01-28,3,1,0,0,1
"25056",2007-01-29,9,1,0,1,1
"25057",2007-01-30,7,1,0,1,1
"25058",2007-01-31,8,1,0,1,1
"25059",2007-02-01,8,1,0,1,1
"25060",2007-02-02,11,1,0,1,1
"25061",2007-02-03,4,1,0,0,1
"25062",2007-02-04,3,1,0,0,1
"25063",2007-02-05,6,1,0,1,1
"25064",2007-02-06,3,1,0,1,1
"25065",2007-02-07,5,1,0,1,1
"25066",2007-02-08,5,1,0,1,1
"25067",2007-02-09,4,1,0,1,1
"25068",2007-02-10,7,1,0,0,1
"25069",2007-02-11,4,1,0,0,1
"25070",2007-02-12,7,1,0,1,1
"25071",2007-02-13,4,1,0,1,1
"25072",2007-02-14,4,1,0,1,1
"25073",2007-02-15,5,1,0,1,1
"25074",2007-02-16,6,1,0,1,1
"25075",2007-02-17,8,1,0,0,1
"25076",2007-02-18,1,1,0,0,1
"25077",2007-02-19,7,1,0,1,1
"25078",2007-02-20,10,1,0,1,1
"25079",2007-02-21,6,1,0,1,1
"25080",2007-02-22,4,1,0,1,1
"25081",2007-02-23,5,1,0,1,1
"25082",2007-02-24,2,1,0,0,1
"25083",2007-02-25,5,1,0,0,1
"25084",2007-02-26,2,1,0,1,1
"25085",2007-02-27,8,1,0,1,1
"25086",2007-02-28,5,1,0,1,1
"25087",2007-03-01,11,1,0,1,1
"25088",2007-03-02,9,1,0,1,1
"25089",2007-03-03,6,1,0,0,1
"25090",2007-03-04,4,1,0,0,1
"25091",2007-03-05,4,1,0,1,1
"25092",2007-03-06,5,1,0,1,1
"25093",2007-03-07,7,1,0,1,1
"25094",2007-03-08,3,1,0,1,1
"25095",2007-03-09,12,1,0,1,1
"25096",2007-03-10,5,1,0,0,1
"25097",2007-03-11,8,1,0,0,1
"25098",2007-03-12,7,1,0,1,1
"25099",2007-03-13,10,1,0,1,1
"25100",2007-03-14,5,1,0,1,1
"25101",2007-03-15,10,1,0,1,1
"25102",2007-03-16,5,1,0,1,1
"25103",2007-03-17,10,1,0,0,1
"25104",2007-03-18,5,1,0,0,1
"25105",2007-03-19,6,1,0,1,1
"25106",2007-03-20,8,1,0,1,1
"25107",2007-03-21,4,1,0,1,1
"25108",2007-03-22,3,1,0,1,1
"25109",2007-03-23,8,1,0,1,1
"25110",2007-03-24,10,1,0,0,1
"25111",2007-03-25,4,1,0,0,1
"25112",2007-03-26,9,1,0,1,1
"25113",2007-03-27,5,1,0,1,1
"25114",2007-03-28,7,1,0,1,1
"25115",2007-03-29,9,1,0,1,1
"25116",2007-03-30,4,1,0,1,1
"25117",2007-03-31,6,1,0,0,1
"25118",2007-04-01,7,1,0,0,1
"25119",2007-04-02,6,1,1,1,1
"25120",2007-04-03,5,1,0,1,1
"25121",2007-04-04,11,1,1,1,1
"25122",2007-04-05,5,1,1,1,1
"25123",2007-04-06,4,1,0,1,1
"25124",2007-04-07,1,1,1,0,1
"25125",2007-04-08,4,1,1,0,1
"25126",2007-04-09,5,1,0,1,1
"25127",2007-04-10,5,1,0,1,1
"25128",2007-04-11,9,1,0,1,1
"25129",2007-04-12,7,1,0,1,1
"25130",2007-04-13,5,1,0,1,1
"25131",2007-04-14,5,1,0,0,1
"25132",2007-04-15,4,1,0,0,1
"25133",2007-04-16,4,1,0,1,1
"25134",2007-04-17,4,1,1,1,1
"25135",2007-04-18,2,1,1,1,1
"25136",2007-04-19,4,1,1,1,1
"25137",2007-04-20,6,1,0,1,1
"25138",2007-04-21,4,1,0,0,1
"25139",2007-04-22,5,1,0,0,1
"25140",2007-04-23,7,1,0,1,1
"25141",2007-04-24,6,1,0,1,1
"25142",2007-04-25,4,1,1,1,1
"25143",2007-04-26,10,1,0,1,1
"25144",2007-04-27,9,1,1,1,1
"25145",2007-04-28,9,1,1,0,1
"25146",2007-04-29,11,1,1,0,1
"25147",2007-04-30,2,1,0,1,1
"25148",2007-05-01,8,1,0,1,1
"25149",2007-05-02,8,1,0,1,1
"25150",2007-05-03,9,1,0,1,1
"25151",2007-05-04,4,1,0,1,1
"25152",2007-05-05,8,1,0,0,1
"25153",2007-05-06,2,1,0,0,1
"25154",2007-05-07,8,1,0,1,1
"25155",2007-05-08,9,1,0,1,1
"25156",2007-05-09,9,1,0,1,1
"25157",2007-05-10,10,1,0,1,1
"25158",2007-05-11,7,1,1,1,1
"25159",2007-05-12,6,1,1,0,1
"25160",2007-05-13,7,1,1,0,1
"25161",2007-05-14,5,1,0,1,1
"25162",2007-05-15,10,1,0,1,1
"25163",2007-05-16,6,1,1,1,1
"25165",2007-05-17,4,1,1,1,1
"25166",2007-05-18,8,1,0,1,1
"25167",2007-05-19,12,1,0,0,1
"25168",2007-05-20,9,1,0,0,1
"25169",2007-05-21,11,1,1,1,1
"25170",2007-05-22,10,1,1,1,1
"25171",2007-05-23,13,1,1,1,1
"25172",2007-05-24,7,1,0,1,1
"25173",2007-05-25,11,1,1,1,1
"25174",2007-05-26,8,1,0,0,1
"25175",2007-05-27,3,1,1,0,1
"25176",2007-05-28,6,1,0,1,1
"25177",2007-05-29,10,1,0,1,1
"25178",2007-05-30,10,1,0,1,1
"25179",2007-05-31,6,1,0,1,1
"25180",2007-06-01,4,1,0,1,1
"25181",2007-06-02,8,1,0,0,1
"25182",2007-06-03,6,1,0,0,1
"25183",2007-06-04,7,1,1,1,1
"25184",2007-06-05,7,1,1,1,1
"25185",2007-06-06,10,1,1,1,1
"25186",2007-06-07,9,1,1,1,1
"25187",2007-06-08,11,1,1,1,1
"25188",2007-06-09,10,1,1,0,1
"25189",2007-06-10,9,1,1,0,1
"25190",2007-06-11,7,1,0,1,1
"25191",2007-06-12,9,1,0,1,1
"25192",2007-06-13,11,1,0,1,1
"25193",2007-06-14,10,1,0,1,1
"25194",2007-06-15,5,1,0,1,1
"25195",2007-06-16,9,1,0,0,1
"25196",2007-06-17,5,1,0,0,1
"25197",2007-06-18,13,1,1,1,1
"25198",2007-06-19,11,1,1,1,1
"25199",2007-06-20,10,1,1,1,1
"25200",2007-06-21,4,1,0,1,1
"25201",2007-06-22,14,1,1,1,1
"25202",2007-06-23,11,1,1,0,1
"25203",2007-06-24,8,1,1,0,1
"25204",2007-06-25,4,1,0,1,1
"25205",2007-06-26,5,1,0,1,1
"25206",2007-06-27,7,1,0,1,1
"25207",2007-06-28,10,1,0,1,1
"25208",2007-06-29,8,1,0,1,1
"25209",2007-06-30,5,1,0,0,1
"25210",2007-07-01,4,1,0,0,1
"25211",2007-07-02,11,1,1,1,1
"25212",2007-07-03,6,1,1,1,1
"25213",2007-07-04,8,1,1,1,1
"25214",2007-07-05,9,1,1,1,1
"25215",2007-07-06,4,1,1,1,1
"25217",2007-07-07,5,1,1,0,1
"25218",2007-07-08,9,1,1,0,1
"25219",2007-07-09,7,1,0,1,1
"25220",2007-07-10,10,1,0,1,1
"25221",2007-07-11,8,1,0,1,1
"25222",2007-07-12,6,1,0,1,1
"25223",2007-07-13,8,1,0,1,1
"25224",2007-07-14,7,1,0,0,1
"25225",2007-07-15,3,1,0,0,1
"25226",2007-07-16,5,1,0,1,1
"25227",2007-07-17,8,1,0,1,1
"25228",2007-07-18,11,1,0,1,1
"25229",2007-07-19,4,1,0,1,1
"25230",2007-07-20,9,1,0,1,1
"25231",2007-07-21,10,1,0,0,1
"25232",2007-07-22,5,1,0,0,1
"25233",2007-07-23,3,1,1,1,1
"25234",2007-07-24,15,1,1,1,1
"25236",2007-07-25,15,1,1,1,1
"25237",2007-07-26,11,1,1,1,1
"25238",2007-07-27,6,1,1,1,1
"25239",2007-07-28,7,1,1,0,1
"25240",2007-07-29,4,1,1,0,1
"25241",2007-07-30,6,1,0,1,1
"25242",2007-07-31,10,1,0,1,1
"25243",2007-08-01,9,1,0,1,1
"25244",2007-08-02,4,1,0,1,1
"25245",2007-08-03,3,1,0,1,1
"25246",2007-08-04,4,1,0,0,1
"25247",2007-08-05,7,1,0,0,1
"25248",2007-08-06,9,1,0,1,1
"25249",2007-08-07,7,1,1,1,1
"25250",2007-08-08,7,1,1,1,1
"25251",2007-08-09,9,1,1,1,1
"25252",2007-08-10,8,1,1,1,1
"25253",2007-08-11,7,1,1,0,1
"25254",2007-08-12,9,1,1,0,1
"25255",2007-08-13,7,1,0,1,1
"25256",2007-08-14,4,1,0,1,1
"25257",2007-08-15,7,1,0,1,1
"25258",2007-08-16,9,1,0,1,1
"25259",2007-08-17,16,1,0,1,1
"25260",2007-08-18,8,1,0,0,1
"25261",2007-08-19,2,1,0,0,1
"25262",2007-08-20,11,1,1,1,1
"25263",2007-08-21,5,1,1,1,1
"25264",2007-08-22,11,1,1,1,1
"25265",2007-08-23,5,1,0,1,1
"25266",2007-08-24,11,1,1,1,1
"25268",2007-08-25,10,1,1,0,1
"25269",2007-08-26,5,1,1,0,1
"25270",2007-08-27,5,1,1,1,1
"25271",2007-08-28,8,1,0,1,1
"25272",2007-08-29,10,1,0,1,1
"25273",2007-08-30,8,1,0,1,1
"25274",2007-08-31,13,1,0,1,1
"25275",2007-09-01,16,1,0,0,1
"25276",2007-09-02,5,1,0,0,1
"25277",2007-09-03,5,1,0,1,1
"25278",2007-09-04,9,1,0,1,1
"25279",2007-09-05,12,1,0,1,1
"25280",2007-09-06,3,1,0,1,1
"25281",2007-09-07,6,1,1,1,1
"25282",2007-09-08,2,1,1,0,1
"25283",2007-09-09,5,1,1,0,1
"25284",2007-09-10,8,1,1,1,1
"25285",2007-09-11,7,1,1,1,1
"25286",2007-09-12,7,1,1,1,1
"25287",2007-09-13,4,1,0,1,1
"25288",2007-09-14,7,1,1,1,1
"25289",2007-09-15,7,1,1,0,1
"25290",2007-09-16,3,1,1,0,1
"25291",2007-09-17,7,1,0,1,1
"25292",2007-09-18,15,1,0,1,1
"25293",2007-09-19,7,1,0,1,1
"25294",2007-09-20,5,1,0,1,1
"25295",2007-09-21,8,1,0,1,1
"25296",2007-09-22,9,1,0,0,1
"25297",2007-09-23,4,1,0,0,1
"25298",2007-09-24,7,1,0,1,1
"25299",2007-09-25,15,1,1,1,1
"25300",2007-09-26,8,1,1,1,1
"25301",2007-09-27,9,1,1,1,1
"25302",2007-09-28,5,1,1,1,1
"25303",2007-09-29,7,1,1,0,1
"25304",2007-09-30,6,1,1,0,1
"25305",2007-10-01,9,1,0,1,1
"25306",2007-10-02,8,1,0,1,1
"25307",2007-10-03,5,1,0,1,1
"25308",2007-10-04,9,1,0,1,1
"25309",2007-10-05,3,1,0,1,1
"25310",2007-10-06,0,1,0,0,1
"25311",2007-10-07,7,1,0,0,1
"25312",2007-10-08,4,1,0,1,1
"25313",2007-10-09,9,1,0,1,1
"25314",2007-10-10,5,1,0,1,1
"25315",2007-10-11,2,1,0,1,1
"25316",2007-10-12,6,1,0,1,1
"25317",2007-10-13,6,1,0,0,1
"25318",2007-10-14,7,1,0,0,1
"25319",2007-10-15,10,1,0,1,1
"25320",2007-10-16,9,1,0,1,1
"25321",2007-10-17,7,1,0,1,1
"25322",2007-10-18,6,1,0,1,1
"25323",2007-10-19,4,1,0,1,1
"25324",2007-10-20,6,1,0,0,1
"25325",2007-10-21,15,1,0,0,1
"25326",2007-10-22,7,1,0,1,1
"25327",2007-10-23,2,1,0,1,1
"25328",2007-10-24,8,1,0,1,1
"25329",2007-10-25,8,1,0,1,1
"25330",2007-10-26,2,1,0,1,1
"25331",2007-10-27,6,1,0,0,1
"25332",2007-10-28,7,1,0,0,1
"25333",2007-10-29,5,1,0,1,1
"25334",2007-10-30,8,1,0,1,1
"25335",2007-10-31,14,1,0,1,1
"25336",2007-11-01,14,1,0,1,1
"25337",2007-11-02,10,1,0,1,1
"25338",2007-11-03,6,1,0,0,1
"25339",2007-11-04,6,1,0,0,1
"25340",2007-11-05,10,1,0,1,1
"25341",2007-11-06,6,1,0,1,1
"25342",2007-11-07,7,1,0,1,1
"25343",2007-11-08,6,1,0,1,1
"25344",2007-11-09,3,1,0,1,1
"25345",2007-11-10,7,1,0,0,1
"25346",2007-11-11,9,1,0,0,1
"25347",2007-11-12,9,1,0,1,1
"25348",2007-11-13,8,1,0,1,1
"25349",2007-11-14,9,1,0,1,1
"25350",2007-11-15,10,1,0,1,1
"25351",2007-11-16,3,1,0,1,1
"25352",2007-11-17,7,1,0,0,1
"25353",2007-11-18,3,1,0,0,1
"25354",2007-11-19,7,1,0,1,1
"25355",2007-11-20,8,1,0,1,1
"25356",2007-11-21,3,1,0,1,1
"25357",2007-11-22,5,1,0,1,1
"25358",2007-11-23,4,1,0,1,1
"25359",2007-11-24,2,1,0,0,1
"25360",2007-11-25,6,1,0,0,1
"25361",2007-11-26,5,1,0,1,1
"25362",2007-11-27,10,1,0,1,1
"25363",2007-11-28,3,1,0,1,1
"25364",2007-11-29,9,1,0,1,1
"25365",2007-11-30,8,1,0,1,1
"25366",2007-12-01,6,1,0,0,1
"25367",2007-12-02,10,1,0,0,1
"25368",2007-12-03,3,1,0,1,1
"25369",2007-12-04,5,1,0,1,1
"25370",2007-12-05,4,1,0,1,1
"25371",2007-12-06,3,1,0,1,1
"25372",2007-12-07,5,1,0,1,1
"25373",2007-12-08,3,1,0,0,1
"25374",2007-12-09,3,1,0,0,1
"25375",2007-12-10,3,1,0,1,1
"25376",2007-12-11,7,1,0,1,1
"25377",2007-12-12,6,1,0,1,1
"25378",2007-12-13,3,1,0,1,1
"25379",2007-12-14,5,1,0,1,1
"25380",2007-12-15,4,1,0,0,1
"25381",2007-12-16,2,1,0,0,1
"25382",2007-12-17,4,1,0,1,1
"25383",2007-12-18,3,1,0,1,1
"25384",2007-12-19,7,1,0,1,1
"25385",2007-12-20,11,1,0,1,1
"25386",2007-12-21,10,1,0,1,1
"25387",2007-12-22,9,1,0,0,1
"25388",2007-12-23,5,1,0,0,1
"25389",2007-12-24,2,1,0,1,1
"25390",2007-12-25,1,1,0,1,1
"25391",2007-12-26,6,1,0,1,1
"25392",2007-12-27,6,1,0,1,1
"25393",2007-12-28,6,1,0,1,1
"25394",2007-12-29,2,1,0,0,1
"25395",2007-12-30,6,1,0,0,1
"25396",2007-12-31,4,1,0,1,1
"25397",2008-01-01,9,1,0,1,1
"25398",2008-01-02,4,1,0,1,1
"25399",2008-01-03,3,1,0,1,1
"25400",2008-01-04,9,1,0,1,1
"25401",2008-01-05,4,1,0,0,1
"25402",2008-01-06,4,1,0,0,1
"25403",2008-01-07,6,1,0,1,1
"25404",2008-01-08,8,1,0,1,1
"25405",2008-01-09,12,1,0,1,1
"25406",2008-01-10,14,1,0,1,1
"25407",2008-01-11,13,1,0,1,1
"25408",2008-01-12,10,1,0,0,1
"25409",2008-01-13,6,1,0,0,1
"25410",2008-01-14,4,1,0,1,1
"25411",2008-01-15,7,1,0,1,1
"25412",2008-01-16,4,1,0,1,1
"25413",2008-01-17,7,1,0,1,1
"25414",2008-01-18,5,1,0,1,1
"25415",2008-01-19,1,1,0,0,1
"25416",2008-01-20,3,1,0,0,1
"25417",2008-01-21,6,1,0,1,1
"25418",2008-01-22,5,1,0,1,1
"25419",2008-01-23,4,1,0,1,1
"25420",2008-01-24,6,1,0,1,1
"25421",2008-01-25,6,1,0,1,1
"25422",2008-01-26,4,1,0,0,1
"25423",2008-01-27,7,1,0,0,1
"25424",2008-01-28,12,1,0,1,1
"25425",2008-01-29,6,1,0,1,1
"25426",2008-01-30,10,1,0,1,1
"25427",2008-01-31,2,1,0,1,1
"25428",2008-02-01,4,1,0,1,1
"25429",2008-02-02,6,1,0,0,1
"25430",2008-02-03,4,1,0,0,1
"25431",2008-02-04,5,1,0,1,1
"25432",2008-02-05,6,1,0,1,1
"25433",2008-02-06,11,1,0,1,1
"25434",2008-02-07,11,1,0,1,1
"25435",2008-02-08,6,1,0,1,1
"25436",2008-02-09,3,1,0,0,1
"25437",2008-02-10,6,1,0,0,1
"25438",2008-02-11,4,1,0,1,1
"25439",2008-02-12,8,1,0,1,1
"25440",2008-02-13,7,1,0,1,1
"25441",2008-02-14,5,1,0,1,1
"25442",2008-02-15,8,1,0,1,1
"25443",2008-02-16,4,1,0,0,1
"25444",2008-02-17,4,1,0,0,1
"25445",2008-02-18,4,1,0,1,1
"25446",2008-02-19,5,1,0,1,1
"25447",2008-02-20,5,1,0,1,1
"25448",2008-02-21,7,1,0,1,1
"25449",2008-02-22,7,1,0,1,1
"25450",2008-02-23,7,1,0,0,1
"25451",2008-02-24,3,1,0,0,1
"25452",2008-02-25,7,1,0,1,1
"25453",2008-02-26,4,1,0,1,1
"25454",2008-02-27,8,1,0,1,1
"25455",2008-02-28,9,1,0,1,1
"25456",2008-02-29,8,1,0,1,1
"25457",2008-03-01,5,1,0,0,1
"25458",2008-03-02,3,1,0,0,1
"25459",2008-03-03,9,1,0,1,1
"25460",2008-03-04,3,1,0,1,1
"25461",2008-03-05,6,1,0,1,1
"25462",2008-03-06,5,1,0,1,1
"25463",2008-03-07,4,1,0,1,1
"25464",2008-03-08,10,1,0,0,1
"25465",2008-03-09,6,1,0,0,1
"25466",2008-03-10,10,1,0,1,1
"25467",2008-03-11,8,1,0,1,1
"25468",2008-03-12,4,1,0,1,1
"25469",2008-03-13,5,1,0,1,1
"25470",2008-03-14,9,1,0,1,1
"25471",2008-03-15,0,1,0,0,1
"25472",2008-03-16,5,1,0,0,1
"25473",2008-03-17,6,1,0,1,1
"25474",2008-03-18,10,1,0,1,1
"25475",2008-03-19,7,1,0,1,1
"25476",2008-03-20,10,1,0,1,1
"25477",2008-03-21,7,1,0,1,1
"25478",2008-03-22,5,1,0,0,1
"25479",2008-03-23,3,1,0,0,1
"25480",2008-03-24,1,1,0,1,1
"25481",2008-03-25,7,1,0,1,1
"25482",2008-03-26,4,1,0,1,1
"25483",2008-03-27,8,1,0,1,1
"25484",2008-03-28,8,1,0,1,1
"25485",2008-03-29,2,1,0,0,1
"25486",2008-03-30,6,1,0,0,1
"25487",2008-03-31,2,1,0,1,1
"25488",2008-04-01,8,1,0,1,1
"25489",2008-04-02,7,1,0,1,1
"25490",2008-04-03,6,1,0,1,1
"25491",2008-04-04,8,1,0,1,1
"25492",2008-04-05,2,1,0,0,1
"25493",2008-04-06,10,1,0,0,1
"25494",2008-04-07,9,1,1,1,1
"25495",2008-04-08,10,1,0,1,1
"25496",2008-04-09,9,1,1,1,1
"25497",2008-04-10,4,1,0,1,1
"25498",2008-04-11,9,1,1,1,1
"25499",2008-04-12,6,1,1,0,1
"25500",2008-04-13,4,1,1,0,1
"25501",2008-04-14,11,1,1,1,1
"25502",2008-04-15,14,1,1,1,1
"25503",2008-04-16,5,1,0,1,1
"25504",2008-04-17,2,1,0,1,1
"25505",2008-04-18,7,1,0,1,1
"25506",2008-04-19,5,1,0,0,1
"25507",2008-04-20,1,1,0,0,1
"25508",2008-04-21,7,1,0,1,1
"25509",2008-04-22,13,1,1,1,1
"25510",2008-04-23,10,1,1,1,1
"25511",2008-04-24,9,1,1,1,1
"25512",2008-04-25,6,1,0,1,1
"25513",2008-04-26,6,1,1,0,1
"25515",2008-04-27,6,1,1,0,1
"25516",2008-04-28,6,1,1,1,1
"25517",2008-04-29,6,1,0,1,1
"25518",2008-04-30,4,1,0,1,1
"25519",2008-05-01,6,1,0,1,1
"25520",2008-05-02,7,1,0,1,1
"25521",2008-05-03,8,1,0,0,1
"25522",2008-05-04,8,1,0,0,1
"25523",2008-05-05,9,1,0,1,1
"25524",2008-05-06,7,1,1,1,1
"25525",2008-05-07,4,1,1,1,1
"25526",2008-05-08,4,1,1,1,1
"25527",2008-05-09,6,1,0,1,1
"25528",2008-05-10,11,1,0,0,1
"25529",2008-05-11,7,1,0,0,1
"25530",2008-05-12,12,1,0,1,1
"25531",2008-05-13,3,1,0,1,1
"25532",2008-05-14,4,1,0,1,1
"25533",2008-05-15,11,1,0,1,1
"25534",2008-05-16,11,1,0,1,1
"25535",2008-05-17,5,1,0,0,1
"25536",2008-05-18,6,1,0,0,1
"25537",2008-05-19,7,1,0,1,1
"25538",2008-05-20,8,1,1,1,1
"25539",2008-05-21,5,1,1,1,1
"25540",2008-05-22,12,1,1,1,1
"25541",2008-05-23,6,1,1,1,1
"25542",2008-05-24,13,1,1,0,1
"25543",2008-05-25,7,1,1,0,1
"25544",2008-05-26,3,1,0,1,1
"25545",2008-05-27,9,1,0,1,1
"25546",2008-05-28,5,1,0,1,1
"25547",2008-05-29,10,1,0,1,1
"25548",2008-05-30,11,1,0,1,1
"25549",2008-05-31,9,1,0,0,1
"25550",2008-06-01,11,1,0,0,1
"25551",2008-06-02,5,1,0,1,1
"25552",2008-06-03,10,1,1,1,1
"25553",2008-06-04,7,1,1,1,1
"25554",2008-06-05,20,1,1,1,1
"25555",2008-06-06,9,1,1,1,1
"25556",2008-06-07,5,1,1,0,1
"25557",2008-06-08,8,1,1,0,1
"25558",2008-06-09,7,1,1,1,1
"25559",2008-06-10,5,1,0,1,1
"25560",2008-06-11,11,1,0,1,1
"25561",2008-06-12,7,1,0,1,1
"25562",2008-06-13,13,1,1,1,1
"25563",2008-06-14,12,1,1,0,1
"25564",2008-06-15,4,1,1,0,1
"25565",2008-06-16,3,1,0,1,1
"25566",2008-06-17,11,1,1,1,1
"25567",2008-06-18,12,1,1,1,1
"25568",2008-06-19,6,1,1,1,1
"25569",2008-06-20,9,1,0,1,1
"25570",2008-06-21,8,1,0,0,1
"25571",2008-06-22,15,1,0,0,1
"25572",2008-06-23,6,1,0,1,1
"25573",2008-06-24,4,1,0,1,1
"25574",2008-06-25,6,1,0,1,1
"25575",2008-06-26,5,1,0,1,1
"25576",2008-06-27,9,1,1,1,1
"25577",2008-06-28,7,1,1,0,1
"25578",2008-06-29,5,1,1,0,1
"25579",2008-06-30,9,1,1,1,1
"25580",2008-07-01,6,1,1,1,1
"25581",2008-07-02,7,1,1,1,1
"25582",2008-07-03,5,1,1,1,1
"25583",2008-07-04,5,1,1,1,1
"25584",2008-07-05,5,1,1,0,1
"25585",2008-07-06,11,1,1,0,1
"25586",2008-07-07,17,1,0,1,1
"25587",2008-07-08,9,1,0,1,1
"25588",2008-07-09,4,1,0,1,1
"25589",2008-07-10,10,1,0,1,1
"25590",2008-07-11,12,1,0,1,1
"25591",2008-07-12,8,1,0,0,1
"25592",2008-07-13,9,1,0,0,1
"25593",2008-07-14,3,1,0,1,1
"25594",2008-07-15,11,1,0,1,1
"25595",2008-07-16,9,1,0,1,1
"25596",2008-07-17,7,1,0,1,1
"25597",2008-07-18,11,1,1,1,1
"25598",2008-07-19,15,1,1,0,1
"25599",2008-07-20,6,1,1,0,1
"25600",2008-07-21,9,1,1,1,1
"25601",2008-07-22,16,1,1,1,1
"25602",2008-07-23,9,1,1,1,1
"25603",2008-07-24,8,1,0,1,1
"25604",2008-07-25,6,1,0,1,1
"25605",2008-07-26,7,1,0,0,1
"25606",2008-07-27,6,1,0,0,1
"25607",2008-07-28,5,1,0,1,1
"25608",2008-07-29,7,1,0,1,1
"25609",2008-07-30,9,1,0,1,1
"25610",2008-07-31,12,1,0,1,1
"25611",2008-08-01,14,1,0,1,1
"25612",2008-08-02,8,1,0,0,1
"25613",2008-08-03,12,1,0,0,1
"25614",2008-08-04,16,1,0,1,1
"25615",2008-08-05,14,1,1,1,1
"25616",2008-08-06,10,1,1,1,1
"25617",2008-08-07,9,1,1,1,1
"25618",2008-08-08,16,1,1,1,1
"25619",2008-08-09,10,1,1,0,1
"25620",2008-08-10,5,1,1,0,1
"25621",2008-08-11,13,1,1,1,1
"25622",2008-08-12,8,1,1,1,1
"25623",2008-08-13,10,1,1,1,1
"25624",2008-08-14,5,1,1,1,1
"25625",2008-08-15,9,1,0,1,1
"25626",2008-08-16,5,1,0,0,1
"25627",2008-08-17,7,1,0,0,1
"25628",2008-08-18,9,1,1,1,1
"25629",2008-08-19,9,1,1,1,1
"25630",2008-08-20,8,1,1,1,1
"25631",2008-08-21,6,1,0,1,1
"25632",2008-08-22,10,1,1,1,1
"25633",2008-08-23,8,1,1,0,1
"25634",2008-08-24,13,1,1,0,1
"25635",2008-08-25,8,1,0,1,1
"25636",2008-08-26,7,1,0,1,1
"25637",2008-08-27,6,1,0,1,1
"25638",2008-08-28,9,1,0,1,1
"25639",2008-08-29,9,1,0,1,1
"25640",2008-08-30,11,1,0,0,1
"25641",2008-08-31,5,1,0,0,1
"25642",2008-09-01,7,1,0,1,1
"25643",2008-09-02,6,1,0,1,1
"25644",2008-09-03,8,1,0,1,1
"25645",2008-09-04,7,1,0,1,1
"25646",2008-09-05,7,1,1,1,1
"25647",2008-09-06,12,1,1,0,1
"25648",2008-09-07,11,1,1,0,1
"25649",2008-09-08,5,1,0,1,1
